Date,Name,Name2,Record#,TypeofInteraction,FemaleAgeclass,FemaleMotherClass,OffspringClass,ObservedReproductiveStatus,EndocrineStatusHormones,CyclePhaseHormones,ReproductiveStatus,Endo2,Endo3,Endo4,Endo5,Endo6,Endo7,Endo8,Pregnantvs.nonpregnant,E1CmgCr,PDGmgCr,CommentMET,EndorineComment,SocialInteraction,InteractionwithMale,Mating,NearMating,Consortship,ObservationMinutes,FollowType,FollowTypeII,Lengthofmating,PelvicThrusts,Male,MaletypeI,MaleTypeII,MaleTypeIII,MatingTypeExcel,MatingTypePercent,MatingTypePercentII,MatingTypeII,MatingTypeIII,Matingtypequestionable,TotalnonresistantProceptiveandResistanceBehaviors,NonResistantBeforeBehaviors,NonResistantDuringBehaviors,Totalnonresistantbehaviors,NonresistantBehaviors,ProceptiveBehaviors,ProceptiveBehaviors_A,TotalunresistedandProcepetivebehaviors,unresistedandProcepetivebehaviors,ResistantBeforeBehaviors,BeforeBehaviors,ResistantDuringBehaviors,DuringBehaviors,TotalResistantBehaviors,ResistantBehaviors,AttractionBehaviors,MaleInspectionBehaviors,AttractionAggression,TotalAggressiveBehaviors,TotalJuvenileDistressBeforeBehaviors,TotalJuvenileDistressDuringBehaviors,NonResistantBeforeFemaleandmalesidebyside,NonResistantBeforeFemaleandmaleenternesttogether,NonResistantBeforeFemalenotangrytowardsmale,NonResistantDuringFemalecooperatiesatbeginningofmating,NonResistantDuringFemalecooperatesaftermatingbegins,ProceptiveBeforeFemaleApproachesMale,ProceptiveDuringFemalehelpswithintromission,ProceptiveDuringFemaletouchesmalegenitaliawithmouth,ProceptiveDuringFemalelickspenis,ProceptiveDuringFemaleputspenisinmouth,ProceptiveDuringFemalespreadsmaleslegs,ProceptiveDuringFemalesitsontopofmale,ProceptiveDuringFemalepullsmalesleginsolicitation,ProceptiveDuringFemalepullsmalesarminsolicitation,ProceptiveDuringFemaleperformspelvicthrusts,ProceptiveDuringFemalecoos,ProceptiveDuringFemalelaysdownontopofmale,ProceptiveDuringFemaleputslegontopofmale,ProceptiveDuringFemalemalefacetoface,ProceptiveDuringFemaledisplaysgenitalstomale,ResistanceBeforeFemaleafraid,ResistanceBeforeFemaleangry,ResistanceBeforeFemalevocalizesagainistmaleapproach,ResistanceBeforeFemalemakessmallnoise,ResistanceBeforeFemalelork,ResistanceBeforeFemalegroan,ResistanceBeforeFemaledistressvocalization,ResistanceBeforeFemalevocalizesgutteralnoise,ResistanceBeforeFemalerunsawayformmale,ResistanceBeforeFemalemovesawayfrommale,ResistanceBeforeFemaleaggressivetowardsmale,ResistanceBeforeFemaleurinates,ResistanceDuringafraid,ResistanceDuringangry,ResistanceDuringmakessamllnoise,ResistanceDuringlork,ResistanceDuringgroan,ResistanceDuringdistressvocalization,ResistanceDuringgiutteralnoise,ResistanceDuringFemaletrystopullaway,ResistanceDuringfemalestrugglesaganstmale,ResistanceDuringFemaleaggressivetowardsmaleduringmating,ResistanceDuringfemaleurinates,AttractionMaleapproachesfemale,AttractionMaletouchesfemalegenitaliawithmouth,AttractionMalesniffsfemalegenitals,AttractionMaletouchesopensfemalegenitals,AttractionMalesmellskissesfemalehand,AttractionMalerubsfemalenongenitals,AttractionMalelicksspermfromfemalegenitalia,AttractionMalespreadsfemaleslegsforinspection,AttractionMalemoansduringmating,AggressionsMaleforcesapartfemalelegs,AggressionsMaleholdsfemale,AggressionsMalechasesfemale,AggressionsMalegrabsfemale,AggressionsMalepullsfemalelegfoot,AggressionsMalepullsfemalearmhand,AggressionsMalepullsfemaledown,AggressionsMalehitsfemaleleg,AggressionsMalebitesfemalelightly,AggressionsMalehitsfemalelightly,AggressionsMaleholdsfemaleonlap,AggressionsMaleembracesfemale,AggressionsMalepositionsfemaleformating,AggressionsMalesitsontopoffemale,AggressionsMalelaysdownontopoffemale,AggressionMalegrumphs,AggressionMalekissgrunts,Juvenilebeforeafraid,Juvenilebeforeangry,Juvenilebeforecrys,Juvenilebeforevocalizes,Juvenilebeforeurinates,Juvenilebeforemaletouchesjuvenile,Juvenilebeforemalepullsjuvenile,JuvenileDuringJuvenilehitsmale,JuvenileDuringJuvenilebitesmale,JuvenileDuringJuveniletriestopullmaleofffemale,JuvenileDuringJuveniletriestointerfere,JuvenileDuringafraid,JuvenileDuringangry,JuvenileDuringcrys,JuvenileDuringvocalizes,JuvenileDuringurinates,JuvenileDuringmaletouchesjuvenile,JuvenileDuringmalepushesjuvenileaway,Malehangingbelowfemale,Malehangsabovefemale,Femalelyingdownundermale,Femalesitsbelowmale,Malerejectsfemaleadvance,Mating01,maletype2,male2miss,femendo,prime,POP,nPOP,CYCN,POPprime,nPOPprime,POPnprime,nPOPnprime,CYCprime,CYCNprime,POPint,nPOPint,filter_$,preglact
33132,Kristen,Kristen,2,Mating 1,Adult Female,Mother,Over 4 yrs,L7,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,Y,N,?,136,H  lost,H,0.00625, ,UM16Sep94,Unflanged,Unflanged,Non-Prime,Cooperative,No Data,Cooperative,Unforced,Unresisted,No,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unflanged,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33193,Kristen,Kristen,7,Mating 1,Adult Female,Mother,Over 4 yrs,Pregnant,,,Pregnant,non-cycling,Pregnant,Pregnant,Pregnant,Pregnant,non-POP,Pregnant,Pregnant, , ,,"Pregnant as of 22 Nov 94, no sample this date: could be pregnant already or conceptive cycle",Y,Y,Y,N,Y, ,N  No data,,0.009028, ,Male V,Unflanged,Unflanged,Non-Prime,Cooperative,Cooperative,Cooperative,Unforced,Proceptive,No,2,1,0,1,0.5,1,0.5,2,1,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unflanged,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33194,Kristen,Kristen,8,Mating 1,Adult Female,Mother,Over 4 yrs,Pregnant,,,Pregnant,non-cycling,Pregnant,Pregnant,Pregnant,Pregnant,non-POP,Pregnant,Pregnant, , ,,"Pregnant as of 22 Nov 94, no sample this date: could be pregnant already or conceptive cycle",Y,Y,Y,N,Y,424,H  lost,M,0.004861, ,Male V,Unflanged,Unflanged,Non-Prime,Cooperative,No Data,Cooperative,Unforced,Unresisted,No,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Unflanged,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33194,Kristen,Kristen,9,Mating 2,Adult Female,Mother,Over 4 yrs,Pregnant,,,Pregnant,non-cycling,Pregnant,Pregnant,Pregnant,Pregnant,non-POP,Pregnant,Pregnant, , ,,"Pregnant as of 22 Nov 94, no sample this date: could be pregnant already or conceptive cycle",Y,Y,Y,N,Y,424,H  lost,M,0.021528, ,Male V,Unflanged,Unflanged,Non-Prime,Cooperative,Cooperative,Cooperative,Unforced,Proceptive,No,2,1,0,1,0.5,1,0.5,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Unflanged,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
34300,Kristen,Kristen,809,,Adult Female,Mother,Inf ind juv,L3,cycling,non-pop,Cycling,non-POP,non-POP,non-POP,non-POP,non-POP,non-POP,non-POP,Non-Preg,30599,1895,,,Y,Y,N,N,N,803,F  full,F, , ,Jari Manis,Flanged,Prime Male,Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Male,3,2,1,0,1,1,0,1,0,0,0,1,0,1,1,0
34529,Kristen,Kristen,1173,,Adult Female,Mother,Inf ind juv,L4,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,N,495,L  late full day,, , ,Jari Manis,Flanged,Past Prime,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past Prime,2, , ,0,0,1,0,0,0,0, , ,0,0,1,0
34591,Kristen,Kristen,1251,,Adult Female,Mother,Inf ind juv,L4,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,N,340,H  lost,, , ,Jari Manis,Flanged,Past Prime,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past Prime,2, , ,0,0,1,0,0,0,0, , ,0,0,1,0
34595,Kristen,Kristen,1263,,Adult Female,Mother,Inf ind juv,L4,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,,665,F  full,F, , ,Jari Manis,Flanged,Past Prime,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past Prime,2, , ,0,0,1,0,0,0,0, , ,0,0,1,0
34608,Kristen,Kristen,1295,,Adult Female,Mother,Inf ind juv,L4,cycling,Not sure,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg,12431,379,,,Y,Y,N,N,N,712,F  full,F, , ,Jari Manis,Flanged,Past Prime,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past Prime,2, , ,0,0,1,0,0,0,0, , ,0,0,1,0
34640,Kristen,Kristen,1336,,Adult Female,Mother,Inf ind juv,L4,cycling,Not sure,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg,25804,262,,,Y,Y,N,N,N,680,F  full,F, , ,Jari Manis,Flanged,Past Prime,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past Prime,2, , ,0,0,1,0,0,0,0, , ,0,0,1,0
34823,Kristen,Kristen,1691,,Adult Female,Mother,Inf ind juv,L4,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,,727,L  late full day,F, , ,Flanged Male,Flanged,No Data,No Data,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , ,0,0,1,0,0,0,0, , ,0,0,1,0
34973,Kristen,Kristen,1915,,Adult Female,Mother,Over 4 yrs,L5,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,N,490,D  found then full day,, , ,Male (no info on male type),No data,No data,No Data,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , ,0,0,1,0,0,0,0, , ,0,0,1,0
35054,Kristen,Kristen,1989,,Adult Female,Mother,Over 4 yrs,L5,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,N,820,F  full,F, , ,Unflanged Male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35055,Kristen,Kristen,1990,,Adult Female,Mother,Over 4 yrs,L5,cycling,Not sure,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg,13058,192,,,Y,Y,N,N,N,730,F  full,F, , ,Unflanged Male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35700,Kristen,Kristen,2541,,Adult Female,Mother,Over 4 yrs,L7,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,N,N,630,H  lost,, , ,Roman,Flanged,Past Prime,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past Prime,2, , ,0,0,1,0,0,0,0, , ,0,0,1,0
35756,Kristen,Kristen,2574,,Adult Female,Mother,Over 4 yrs,Pregnant,cycling,Not sure,Pregnant,non-cycling,Pregnant,Pregnant,Pregnant,Pregnant,non-POP,Pregnant,Pregnant,187917,5483,,,Y,Y,N,N,N,235,D  found then full day,, , ,Wendell,Flanged,Prime Male,Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Male,3,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1
35956,Kristen,Kristen,2696,Consortship,Adult Female,Mother,Over 4 yrs,Pregnant,,,Pregnant,non-cycling,Pregnant,Pregnant,Pregnant,Pregnant,non-POP,Pregnant,Pregnant, , ,,,Y,Y,N,N,Y,640,F  full,F, , ,Unflanged Male,Unflanged,Unflanged,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unflanged,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
35968,Kristen,Kristen,2713,,Adult Female,Mother,Over 4 yrs,Pregnant,,,Pregnant,non-cycling,Pregnant,Pregnant,Pregnant,Pregnant,non-POP,Pregnant,Pregnant, , ,,,Y,Y,N,N,N,672,F  full,F, , ,Astpal,Flanged,Prime Male,Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Male,3,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1
35970,Kristen,Kristen,2716,,Adult Female,Mother,Over 4 yrs,Pregnant,,,Pregnant,non-cycling,Pregnant,Pregnant,Pregnant,Pregnant,non-POP,Pregnant,Pregnant, , ,,,Y,Y,N,N,N,683,F  full,F, , ,Astpal,Flanged,Prime Male,Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prime Male,3,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1
36210,Kristen,Kristen,78,Mating 1,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,Y,N,N,253,D  found then full day,,0.002894, ,Roman,Flanged,Past Prime,Non-Prime,Forced,Forced,Forced,Unforced,Unresisted,Yes,5,0,1,1,0.2,0,0,1,0.2,4,0.8,0,0,4,0.8,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Past Prime,2, , ,0,1,1,0, ,0, ,0, ,0, ,1,1
36238,Kristen,Kristen,79,Mating 1,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,Y,Y,Y,N,Y,420,D  found then full day,, , ,Flanged Male,Flanged,No Data,No Data,,No Data,Cooperative,Unforced,Unresisted,No,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,, , , ,0,1,1,0, ,0, ,0, ,0, ,1,1
36243,Kristen,Kristen,2844,,Adult Female,Mother,Inf ind juv,L1,,,Lactating,non-cycling,non-POP,non-POP,non-POP,Lactating,No Data,No Data,Non-Preg, , ,,,N,Y,N,N,N,555,D  found then full day,, , ,,,,,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , ,0,1,1,0, ,0, ,0, ,0, ,1,1
33941,Lolita,Lolita,533,Attempt 1,Adult Female,Mother,Over 4 yrs,L5,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,N,Y,N,531,H  lost,H,0.029861, ,male (no info on type),No data,No data,No Data,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , ,0,0,1,0,0,0,0, , ,0,0,1,0
33184,Marissa,Marissa,6,Mating 1,Adult Female,Mother,Over 4 yrs,L5,cycling,Not sure,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg,8994,336,,"only 2 samples, low hormonal profiles",Y,Y,Y,,Y,740,F  full,F,0.006944, ,ML08Nov94,Flanged,Prime Male,Prime,Forced,Forced,Forced,Forced,Resisted,No,3,0,0,0,0,0,0,0,0,2,0.67,1,0.33,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Prime Male,3, ,1,0,0,1,0,0,0,0,1,1,0,0,1,0
33257,Marissa,Marissa,178,,Adult Female,Mother,Over 4 yrs,L6,cycling,Not sure,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg,12555,86,,,Y,Y,N,N,N,794,F  full,F,0.0375, ,Tumor Belly,Flanged,Past Prime,Non-Prime,,,,,,,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past Prime,2, , ,0,0,1,0,0,0,0, , ,0,0,1,0
33268,Marissa,Marissa,12,Mating 1,Adult Female,Mother,Over 4 yrs,L6,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,Y,,,205,D  found then full day,D,0.00625, ,UML31Jan95,Unflanged,Unflanged,Non-Prime,Cooperative,Cooperative,Cooperative,Unforced,Unresisted,No,2,0,1,1,0.5,0,0,1,0.5,1,0.5,0,0,1,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unflanged,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33269,Marissa,Marissa,13,Mating 1,Adult Female,Mother,Over 4 yrs,L6,,,Cycling,Cycling,Cycling,Cycling,Cycling,No Data,No Data,No Data,Non-Preg, , ,,,Y,Y,Y,,,750,F  full,F,0.003472, ,UML31Jan95,Unflanged,Unflanged,Non-Prime,Cooperative,Cooperative,Cooperative,Unforced,Unresisted,No,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unflanged,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,0
